scenario,policy,seed,t,cyber_harm,detection_conf,severity,compromised_frac,services_down,exfil_risk,ransomware,misbelief,trust,uncertainty,polarization,protocol_attempted,protocol_executed,shield_interventions
ransomware_rumor,pipeline,0,40,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22219309524224842,0.5459038439938414,0.0022125036928704296,0.024097230743532018,0,0,0
ransomware_rumor,pipeline,0,41,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22395161248004009,0.545920228617866,0.001769846958105255,0.026044757641461823,0,0,0
ransomware_rumor,pipeline,0,42,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21975886336427694,0.5459365477033946,0.0014278746839837839,0.025940959924330664,0,0,0
ransomware_rumor,pipeline,0,43,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21749432260969906,0.5459528015125811,0.0011564737972889877,0.025772595194176243,0,0,0
ransomware_rumor,pipeline,0,44,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21771811979109043,0.5459689903065307,0.0008879486986728898,0.026585801613458762,0,0,0
ransomware_rumor,pipeline,0,45,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.22076391180183413,0.5459851143453045,0.000669723463717688,0.027339604532007053,0,0,0
ransomware_rumor,pipeline,0,46,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.2209141936179751,0.5460011738879234,0.0004581189194685974,0.027739246491148364,0,0,0
ransomware_rumor,pipeline,0,47,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.2201577185518387,0.5460171691923716,0.0003146237405790474,0.02790700632390078,0,0,0
ransomware_rumor,pipeline,0,48,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.2174562191855457,0.5460331005156022,0.00023180559700306067,0.0280746374943587,0,0,0
ransomware_rumor,pipeline,0,49,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.21451462466765886,0.5460489681135398,0.00017312892125287025,0.029184262572304394,0,0,0
ransomware_rumor,pipeline,0,50,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.21264947955951002,0.5460647722410856,0.00012129413887173297,0.02925466206688125,0,0,0
ransomware_rumor,pipeline,0,51,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.21077493867985916,0.5460805131521212,8.485718078794419e-05,0.03157267505980962,0,0,0
ransomware_rumor,pipeline,0,52,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.2108412568323817,0.5460961910995128,4.837130386982388e-05,0.03184396991638558,0,0,0
ransomware_rumor,pipeline,0,53,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.20722970077844727,0.5461118063351147,1.4533772469639257e-05,0.03491023955553566,0,0,0
ransomware_rumor,pipeline,0,54,0.1111111111111111,0.409620793207238,0.017094017094017092,0.1111111111111111,0.0,0.0,0.0,0.20962521435516004,0.5461273591097743,9.91487542425838e-07,0.030994190190875324,0,0,0
ransomware_rumor,pipeline,0,55,0.1388888888888889,0.409620793207238,0.021367521367521368,0.1388888888888889,0.0,0.0,0.0,0.20977478563184832,0.5461428496733352,0.0,0.030386250512765525,0,0,0
ransomware_rumor,pipeline,0,56,0.1388888888888889,0.409620793207238,0.021367521367521368,0.1388888888888889,0.0,0.0,0.0,0.2108890082047306,0.5461582782746418,0.0,0.02886698344077185,0,0,0
ransomware_rumor,pipeline,0,57,0.1388888888888889,0.409620793207238,0.021367521367521368,0.1388888888888889,0.0,0.0,0.0,0.20900814371587298,0.5461736451615433,0.0,0.030284835010478177,0,0,0
ransomware_rumor,pipeline,0,58,0.16666666666666666,0.409620793207238,0.02564102564102564,0.16666666666666666,0.0,0.0,0.0,0.20677477813961076,0.5461889505808971,3.4887486780354372e-06,0.027510430937646782,0,0,0
ransomware_rumor,pipeline,0,59,0.16666666666666666,0.409620793207238,0.02564102564102564,0.16666666666666666,0.0,0.0,0.0,0.20429277001727905,0.5462041947785735,0.0,0.027902833767182608,0,0,0
ransomware_rumor,pipeline,0,60,0.16666666666666666,0.409620793207238,0.02564102564102564,0.16666666666666666,0.0,0.0,0.0,0.2000450958983373,0.5462193779994592,0.0,0.02787942939983585,0,0,0
ransomware_rumor,pipeline,1,1,0.027777777777777776,0.198492497830223,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2552102978254878,0.5532002921993315,0.37660967420975255,0.02229366297283834,0,0,0
ransomware_rumor,pipeline,1,2,0.027777777777777776,0.28157522513330985,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2556307894429804,0.5531874910305342,0.3552265130974698,0.023742238303275286,0,0,0
ransomware_rumor,pipeline,1,3,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.256823197018697,0.5531747410664121,0.33442362313336615,0.024122131053830216,0,0,0
ransomware_rumor,pipeline,1,4,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2560029560562758,0.5531620421021464,0.3136349665736694,0.024891386954529738,0,0,0
ransomware_rumor,pipeline,1,5,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.25755067025991313,0.5531493939337379,0.2932245875511789,0.025116648421260407,0,0,0
ransomware_rumor,pipeline,1,6,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2572420495780431,0.5531367963580028,0.27311953578162695,0.028919415364517417,0,0,0
ransomware_rumor,pipeline,1,7,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.26161641906713823,0.5531242491725709,0.25364401381678015,0.027504159613165914,0,0,0
ransomware_rumor,pipeline,1,8,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2610871100461459,0.5531117521758806,0.2348355269517184,0.026705895711424715,0,0,0
ransomware_rumor,pipeline,1,9,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2598656741746557,0.5530993051671771,0.21696790952420963,0.02721393633572198,0,0,0
ransomware_rumor,pipeline,1,10,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.25861163050287184,0.5530869079465084,0.19955042687923272,0.02829432827856553,0,0,0
ransomware_rumor,pipeline,1,11,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2625151298410911,0.5530745603147224,0.182971703780489,0.028173326271470494,0,0,0
ransomware_rumor,pipeline,1,12,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.25972013597964294,0.5530622620734635,0.16737457187580482,0.02998819934106079,0,0,0
ransomware_rumor,pipeline,1,13,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2577547413043987,0.5530500130251695,0.1525251891018755,0.030554909341880633,0,0,0
ransomware_rumor,pipeline,1,14,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2559460826259501,0.5530378129730689,0.13830481158363067,0.03053718311935345,0,0,0
ransomware_rumor,pipeline,1,15,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2538909893879082,0.5530256617211766,0.12481137508978148,0.031553181665728756,0,0,0
ransomware_rumor,pipeline,1,16,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.25182425871696507,0.553013559074292,0.11209898250239979,0.03163368616097912,0,0,0
ransomware_rumor,pipeline,1,17,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2490062640148081,0.5530015048379948,0.10038458463740423,0.030834982754139317,0,0,0
ransomware_rumor,pipeline,1,18,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.24434541005092222,0.5529894988186428,0.08923964902279674,0.029412642094138946,0,0,0
ransomware_rumor,pipeline,1,19,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2458559828207003,0.5529775408233683,0.0792323689061302,0.032589767214770804,0,0,0
ransomware_rumor,pipeline,1,20,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.24914140093866377,0.5529656306600748,0.06992392160179005,0.032934760317787,0,0,0
ransomware_rumor,pipeline,1,21,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.24496004811227393,0.5529537681374345,0.06117099483952166,0.03336073630789648,0,0,0
ransomware_rumor,pipeline,1,22,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.24437335333238733,0.5529419530648847,0.05321316468169427,0.036135145317227384,0,0,0
ransomware_rumor,pipeline,1,23,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2425522685354394,0.552930185252625,0.04596138130328539,0.03606541240206776,0,0,0
ransomware_rumor,pipeline,1,24,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.23750976510620983,0.5529184645116146,0.03925297805937369,0.0354626266968362,0,0,0
ransomware_rumor,pipeline,1,25,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.23510285863114178,0.5529067906535681,0.03335366102458218,0.03492774000142483,0,0,0
ransomware_rumor,pipeline,1,26,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.23581869526103877,0.5528951634909539,0.028352100222932313,0.03721204839820431,0,0,0
ransomware_rumor,pipeline,1,27,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.23589275517319258,0.5528835828369901,0.02409267027158325,0.038528788265439845,0,0,0
ransomware_rumor,pipeline,1,28,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2351656580853212,0.5528720485056421,0.02025543294658079,0.03771739099767387,0,0,0
ransomware_rumor,pipeline,1,29,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.233204989782669,0.5528605603116196,0.016925905187841546,0.035813496322569006,0,0,0
ransomware_rumor,pipeline,1,30,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.23247240183107395,0.5528491180703731,0.0141248794779977,0.03614270721320717,0,0,0
ransomware_rumor,pipeline,1,31,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2300829945010349,0.5528377215980915,0.011801229920561443,0.035217897744808394,0,0,0
ransomware_rumor,pipeline,1,32,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.22615504968890685,0.5528263707116993,0.00981626287335073,0.03461229200802515,0,0,0
ransomware_rumor,pipeline,1,33,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.21972095228882688,0.5528150652288524,0.008090663186032786,0.033112014924951465,0,0,0
ransomware_rumor,pipeline,1,34,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.21781612346466994,0.552803804967937,0.0066415932422186075,0.03529047539504145,0,0,0
ransomware_rumor,pipeline,1,35,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.21539515955862415,0.5527925897480653,0.005452031252288251,0.035718064973156924,0,0,0
ransomware_rumor,pipeline,1,36,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.21206774383232202,0.552781419389073,0.004393251729166145,0.03862763758330701,0,0,0
ransomware_rumor,pipeline,1,37,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.20943700432452153,0.5527702937115168,0.0034929635738892763,0.039067806842652646,0,0,0
ransomware_rumor,pipeline,1,38,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.2068509558817833,0.5527592125366707,0.0027436722521834325,0.03987902148782889,0,0,0
ransomware_rumor,pipeline,1,39,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.20353338090748327,0.5527481756865239,0.0021161375612808097,0.03999494007297775,0,0,0
ransomware_rumor,pipeline,1,40,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.20274063171490292,0.5527371829837779,0.0016143322566077541,0.041435508501551366,0,0,0
ransomware_rumor,pipeline,1,41,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.20068069614980866,0.5527262342518428,0.0012646071009755433,0.04346879077067929,0,0,0
ransomware_rumor,pipeline,1,42,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.19940025546948353,0.5527153293148354,0.000982024381002667,0.04195649122557934,0,0,0
ransomware_rumor,pipeline,1,43,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.1968409303319186,0.552704467997576,0.0007549826758590853,0.042632269201672526,0,0,0
ransomware_rumor,pipeline,1,44,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.1920431057527079,0.5526936501255857,0.0005378458092199841,0.042985665471862375,0,0,0
ransomware_rumor,pipeline,1,45,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18849693863518993,0.5526828755250834,0.0003575199725945886,0.04220043738683475,0,0,0
ransomware_rumor,pipeline,1,46,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18835462042530915,0.5526721440229831,0.0002605589466976072,0.04346243656125407,0,0,0
ransomware_rumor,pipeline,1,47,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18396279320899922,0.5526614554468912,0.0002093752713858643,0.044354282536629104,0,0,0
ransomware_rumor,pipeline,1,48,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18593366010084075,0.5526508096251036,0.00015707878735975148,0.043617206634268865,0,0,0
ransomware_rumor,pipeline,1,49,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.183307423657659,0.5526402063866032,0.00012395710722427203,0.04189590644755309,0,0,0
ransomware_rumor,pipeline,1,50,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18293185801932307,0.5526296455610568,8.711374670293557e-05,0.042953637189100446,0,0,0
ransomware_rumor,pipeline,1,51,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.1864142958984183,0.5526191269788124,5.204917634277597e-05,0.04303843146326178,0,0,0
ransomware_rumor,pipeline,1,52,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18665286134802342,0.5526086504708972,1.6930197597390346e-05,0.04397469619718582,0,0,0
ransomware_rumor,pipeline,1,53,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.1850780756429842,0.5525982158690137,0.0,0.04337443449654259,0,0,0
ransomware_rumor,pipeline,1,54,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18605352815062645,0.5525878230055377,0.0,0.04156354841635294,0,0,0
ransomware_rumor,pipeline,1,55,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18476713062372394,0.5525774717135155,0.0,0.04137612662847426,0,0,0
ransomware_rumor,pipeline,1,56,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18236515237365392,0.5525671618266614,0.0,0.040918167675643796,0,0,0
ransomware_rumor,pipeline,1,57,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18083480433482232,0.5525568931793549,0.0,0.0431406329014212,0,0,0
ransomware_rumor,pipeline,1,58,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18089307280058373,0.5525466656066373,0.0,0.0421676544280935,0,0,0
ransomware_rumor,pipeline,1,59,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18095439110636702,0.5525364789442108,3.3543600615712025e-06,0.040596883034842754,0,0,0
ransomware_rumor,pipeline,1,60,0.027777777777777776,0.3569866639909353,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.18134748318259047,0.552526333028434,0.0,0.04146036038121553,0,0,0
ransomware_rumor,pipeline+shield,0,1,0.027777777777777776,0.2644890859851737,0.004273504273504273,0.027777777777777776,0.0,0.0,0.0,0.24173328537612923,0.5452108075377331,0.3724469832626138,0.012368751590812913,0,0,0
ransomware_rumor,pipeline+shield,0,2,0.05555555555555555,0.3405662765253827,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24365208450684425,0.5452299643075821,0.35124394341577764,0.011955608902425315,0,0,0
ransomware_rumor,pipeline+shield,0,3,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2484507894530144,0.5452490444503518,0.3302860560614085,0.012423250676026731,0,0,0
ransomware_rumor,pipeline+shield,0,4,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2479384974280844,0.5452680482725504,0.30960315420007095,0.01394729002079038,0,0,0
ransomware_rumor,pipeline+shield,0,5,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2507673106848169,0.5452869760794602,0.2891639924970875,0.013859054908578217,0,0,0
ransomware_rumor,pipeline+shield,0,6,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24658633809840924,0.5453058281751424,0.2689671541448609,0.013858956380731298,0,0,0
ransomware_rumor,pipeline+shield,0,7,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24954067593104426,0.5453246048624418,0.24966737665031358,0.01270715269775001,0,0,0
ransomware_rumor,pipeline+shield,0,8,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2485242660868034,0.545343306442992,0.23085881654733642,0.01330486087715835,0,0,0
ransomware_rumor,pipeline+shield,0,9,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2499587516793325,0.5453619332172202,0.21266134068545753,0.011282987959285937,0,0,0
ransomware_rumor,pipeline+shield,0,10,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.25050879805478493,0.5453804854843513,0.1953211421069615,0.011099183983219676,0,0,0
ransomware_rumor,pipeline+shield,0,11,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24940112972848125,0.5453989635424138,0.1786731092694987,0.011687657307593352,0,0,0
ransomware_rumor,pipeline+shield,0,12,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24868210779390498,0.5454173676882441,0.16287445105428497,0.012429626599009076,0,0,0
ransomware_rumor,pipeline+shield,0,13,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.25039696486637303,0.5454356982174912,0.14787461626746076,0.015374874936588352,0,0,0
ransomware_rumor,pipeline+shield,0,14,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.25348532761726433,0.5454539554246213,0.13392844398318388,0.012049611763966538,0,0,0
ransomware_rumor,pipeline+shield,0,15,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24921676788599273,0.5454721396029227,0.12082141608797896,0.014110706822104363,0,0,0
ransomware_rumor,pipeline+shield,0,16,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2504739874874066,0.545490251044511,0.10836902691726227,0.016595885094947506,0,0,0
ransomware_rumor,pipeline+shield,0,17,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2504498932487077,0.545508290040333,0.09687163429114366,0.01752713075189787,0,0,0
ransomware_rumor,pipeline+shield,0,18,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24902709364276365,0.5455262568801716,0.08642309267793714,0.018876442223198498,0,0,0
ransomware_rumor,pipeline+shield,0,19,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.25224863139791504,0.5455441518526509,0.07690571510940285,0.01917492147185486,0,0,0
ransomware_rumor,pipeline+shield,0,20,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.25315750523740665,0.5455619752452403,0.06809732606607817,0.018497278922025073,0,0,0
ransomware_rumor,pipeline+shield,0,21,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2521672070276353,0.5455797273442594,0.06012286809014352,0.017274020235190982,0,0,0
ransomware_rumor,pipeline+shield,0,22,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24897055834250917,0.5455974084348824,0.05302803263736053,0.017537694450306167,0,0,0
ransomware_rumor,pipeline+shield,0,23,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2471283040831538,0.5456150188011428,0.04656970383333253,0.018162278193589315,0,0,0
ransomware_rumor,pipeline+shield,0,24,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24826202467441127,0.5456325587259383,0.04082795392521471,0.018603969295569272,0,0,0
ransomware_rumor,pipeline+shield,0,25,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.247040944925273,0.5456500284910345,0.03573799432712786,0.01910063860149176,0,0,0
ransomware_rumor,pipeline+shield,0,26,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2445995947503584,0.5456674283770704,0.031140646572367883,0.018299225631087462,0,0,0
ransomware_rumor,pipeline+shield,0,27,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.24188781236600468,0.5456847586635621,0.026874032476120198,0.018864328734446413,0,0,0
ransomware_rumor,pipeline+shield,0,28,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2401182134854914,0.5457020196289077,0.02300528925241919,0.01822750896208907,0,0,0
ransomware_rumor,pipeline+shield,0,29,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23839507303778074,0.5457192115503923,0.019623536654927096,0.021813550909051956,0,0,0
ransomware_rumor,pipeline+shield,0,30,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23572291754811697,0.5457363347041907,0.01641767072968909,0.02140194217095097,0,0,0
ransomware_rumor,pipeline+shield,0,31,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23838565850316026,0.5457533893653739,0.013749833393574279,0.020970431770597944,0,0,0
ransomware_rumor,pipeline+shield,0,32,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23602451527171042,0.5457703758079123,0.011371741179605977,0.021493297925377578,0,0,0
ransomware_rumor,pipeline+shield,0,33,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23175257878819366,0.5457872943046808,0.009423544962915347,0.021900284867370848,0,0,0
ransomware_rumor,pipeline+shield,0,34,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.23202160200514363,0.545804145127462,0.007761006934794449,0.01964186202008327,0,0,0
ransomware_rumor,pipeline+shield,0,35,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.2317221016807788,0.5458209285469522,0.006329977368056454,0.02055100784389929,0,0,0
ransomware_rumor,pipeline+shield,0,36,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22716769799401415,0.5458376448327643,0.005169037346048583,0.020482372483829107,0,0,0
ransomware_rumor,pipeline+shield,0,37,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22390364758686823,0.5458542942534333,0.004208402103713778,0.022791390067353104,0,0,0
ransomware_rumor,pipeline+shield,0,38,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22288144394398718,0.5458708770764196,0.0033834447541659803,0.02178038653559667,0,0,0
ransomware_rumor,pipeline+shield,0,39,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22053226114846264,0.5458873935681139,0.0027114546028135025,0.02356071148835207,0,0,0
ransomware_rumor,pipeline+shield,0,40,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22219309524224842,0.5459038439938414,0.0022125036928704296,0.024097230743532018,0,0,0
ransomware_rumor,pipeline+shield,0,41,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.22395161248004009,0.545920228617866,0.001769846958105255,0.026044757641461823,0,0,0
ransomware_rumor,pipeline+shield,0,42,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21975886336427694,0.5459365477033946,0.0014278746839837839,0.025940959924330664,0,0,0
ransomware_rumor,pipeline+shield,0,43,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21749432260969906,0.5459528015125811,0.0011564737972889877,0.025772595194176243,0,0,0
ransomware_rumor,pipeline+shield,0,44,0.05555555555555555,0.409620793207238,0.008547008547008546,0.05555555555555555,0.0,0.0,0.0,0.21771811979109043,0.5459689903065307,0.0008879486986728898,0.026585801613458762,0,0,0
ransomware_rumor,pipeline+shield,0,45,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.22076391180183413,0.5459851143453045,0.000669723463717688,0.027339604532007053,0,0,0
ransomware_rumor,pipeline+shield,0,46,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.2209141936179751,0.5460011738879234,0.0004581189194685974,0.027739246491148364,0,0,0
ransomware_rumor,pipeline+shield,0,47,0.08333333333333333,0.409620793207238,0.01282051282051282,0.08333333333333333,0.0,0.0,0.0,0.2201577185518387,0.5460171691923716,0.0003146237405790474,0.02790700632390078,0,0,0
